name,price,change_24h,volume_24h,market_cap
MMX,2.11,0.12,1126.0,636165704.1563479
MN Bridge,6.921e-05,15.33,187454.0,636165704.1563479
MNet,0.0294,1.02,18484826.450636305,636165704.1563479
MnICorp,0.0004141,0.0,94905.0,636165704.1563479
MO,0.0009101,-2.37,18484826.450636305,636165704.1563479
MOAC,0.0008365,0.0,18484826.450636305,636165704.1563479
Moar Finance,0.02272,0.0,18484826.450636305,636165704.1563479
Mob Inu,1.177e-07,0.0,18484826.450636305,636165704.1563479
Mobile Crypto Pay Coin,0.0003545,-0.08,18484826.450636305,636165704.1563479
Mobilian Coin,0.2963,0.0,18484826.450636305,636165704.1563479
MobilinkToken,0.0003777,0.6,81263.0,636165704.1563479
Mobipad,0.001699,-3.96,15069.0,636165704.1563479
Mobius Finance,0.001346,-4.06,4.0,636165704.1563479
Mobius Money,3.307e-05,-3.27,69890.0,636165704.1563479
MOBIX,0.07461,-16.18,13157.0,636165704.1563479
MOBLAND,0.0003272,5.94,696.0,636165704.1563479
Mobster,1.198e-09,2.08,18484826.450636305,636165704.1563479
Moby Dick,2.505e-06,0.0,57.0,636165704.1563479
Moby Dick V2,0.0002532,-0.06,18484826.450636305,636165704.1563479
Mocha Token,0.02503,0.0,474.0,636165704.1563479
Mochi,0.000339,-0.45,660194.0,636165704.1563479
Mochi (New),3.352e-05,-9.59,199750.0,636165704.1563479
Mochi DeFi,5.452e-12,-5.21,18484826.450636305,636165704.1563479
Mochi Inu,2.913e-07,0.0,22229.0,636165704.1563479
MochiCat,0.0002638,-8.0,18484826.450636305,636165704.1563479
Mochimo,0.08437,0.0,18484826.450636305,636165704.1563479
MOCHISWAP,0.001146,0.0,18484826.450636305,636165704.1563479
MocktailSwap,0.0007518,0.0,18484826.450636305,636165704.1563479
Mocossi Planet,0.001924,0.0,18484826.450636305,636165704.1563479
Modai,2.575e-05,0.0,68.0,636165704.1563479
Modclub,0.006974,-10.36,18484826.450636305,636165704.1563479
Modden,7.611e-05,0.0,1550000.0,636165704.1563479
Mode,0.03398,-6.65,18484826.450636305,636165704.1563479
MODEL-X-coin,0.008507,-0.1,18484826.450636305,636165704.1563479
Moderna tokenized stock FTX,169.0,0.0,87551.0,636165704.1563479
Modex,0.09093,0.44,18484826.450636305,636165704.1563479
Modular Wallet,0.002046,0.0,18484826.450636305,636165704.1563479
Modulus Domains Service,2.777e-08,0.0,8032.0,636165704.1563479
MOE,9.401e-08,-0.43,18484826.450636305,636165704.1563479
Moebius,0.01144,0.0,18484826.450636305,636165704.1563479
Moeta,0.03378,0.0,18484826.450636305,636165704.1563479
MOETA COIN,6.505e-08,0.0,18484826.450636305,636165704.1563479
Mofi Finance,0.001008,0.0,68862.0,636165704.1563479
Mog Coin,1.689e-10,0.0,124751.0,636165704.1563479
MOGGO,0.09241,0.4,18484826.450636305,636165704.1563479
Mogu,0.004147,0.0,160204.0,636165704.1563479
Mogul Trumps Code Name,0.0003525,-18.02,18484826.450636305,636165704.1563479
MOGUTOU COIN,1.001e-05,0.0,18484826.450636305,636165704.1563479
MOJITO,5.12,0.0,1022.0,636165704.1563479
Mojito Markets,0.002662,5.34,1015.0,636165704.1563479
MojitoSwap,0.02168,1.26,605589.0,636165704.1563479
MOJO The Gorilla,0.002054,-19.7,160682.0,636165704.1563479
MojoCoin,0.004082,-3.68,18484826.450636305,636165704.1563479
Molecular Future,1.949e-05,0.0,18484826.450636305,636165704.1563479
Molecules of Korolchuk IP-NFT,10.37,0.0,18484826.450636305,636165704.1563479
Mollector,0.001993,0.0,18484826.450636305,636165704.1563479
MOLLY,4.451e-06,0.0,227.0,636165704.1563479
Molly,1.981e-05,1.68,18484826.450636305,636165704.1563479
Moma Protocol,0.008501,0.0,18484826.450636305,636165704.1563479
Momento,9.245e-07,0.0,18484826.450636305,636165704.1563479
Momentum,0.001255,0.0,451.0,636165704.1563479
Momentum,0.2293,5.24,18484826.450636305,636165704.1563479
MommyUSDT,5.686e-07,0.0,18484826.450636305,636165704.1563479
Momo,0.0001008,0.0,18484826.450636305,636165704.1563479
MOMO,1.02e-05,0.0,1845.0,636165704.1563479
MOMO 2.0,9.927e-09,-1.01,7.0,636165704.1563479
MoMo KEY,14.13,-0.8,18484826.450636305,636165704.1563479
Momo Protocol,0.0002701,0.0,18484826.450636305,636165704.1563479
MOMO v2,8.41e-08,0.0,143.0,636165704.1563479
MOMOJI,6.735e-07,-0.11,18484826.450636305,636165704.1563479
Mona,9.466e-05,0.0,18484826.450636305,636165704.1563479
Monaco Planet,0.000501,0.0,18484826.450636305,636165704.1563479
Monarch,5.44,0.0,18484826.450636305,636165704.1563479
Monastery Finance,0.2326,0.0,18484826.450636305,636165704.1563479
Monbase,0.9015,188.24,18484826.450636305,636165704.1563479
MondayClub,0.1005,0.0,15.0,636165704.1563479
Mondo Community Coin,0.014,-20.01,35361.0,636165704.1563479
Monerium EUR emoney,1.09,0.2,13561.0,636165704.1563479
Monero Classic,0.2733,-4.0,18484826.450636305,636165704.1563479
Mones,1.691e-05,0.0,18484826.450636305,636165704.1563479
Moneta,0.00117,0.0,24190000.0,636165704.1563479
Moneta Digital,0.05705,1.78,18484826.450636305,636165704.1563479
Monetas,0.00298,-0.01,18484826.450636305,636165704.1563479
Money,2.139e-10,0.0,18484826.450636305,636165704.1563479
Money of Tomorrow Today,0.14,0.0,18484826.450636305,636165704.1563479
MONEY PARTY,0.0003352,0.0,18484826.450636305,636165704.1563479
Money Tree,4.652e-05,0.0,10030.0,636165704.1563479
MONEYBEE,0.0004289,0.01,0.0005979,636165704.1563479
MoneyByte,0.0665,24.95,18484826.450636305,636165704.1563479
MoneydefiSwap,5.402e-08,0.0,18484826.450636305,636165704.1563479
Moneynet,0.232,0.0,18484826.450636305,636165704.1563479
Moneyrain Finance,1.64,0.0,18484826.450636305,636165704.1563479
MoneyShow,4.338e-06,0.0,18484826.450636305,636165704.1563479
Monfter,0.0001843,0.0,18484826.450636305,636165704.1563479
MongBNB,4.646e-11,0.0,166.0,636165704.1563479
Mongoose,0.0,0.15,18484826.450636305,636165704.1563479
Mongoose 2.0,2.888e-11,0.0,18484826.450636305,636165704.1563479
MongooseCoin,4.212e-08,0.0,35.0,636165704.1563479
MONK,0.0003953,3.17,872040.0,636165704.1563479
Monkas,1.388e-05,-24.7,18484826.450636305,636165704.1563479
Monke,3.28e-08,0.0,107020.0,636165704.1563479
Monke,1.012e-07,11.76,41.0,636165704.1563479
Monkecoin,5.238e-06,-0.46,18484826.450636305,636165704.1563479
MONKED,0.004029,0.0,402.0,636165704.1563479
MonkeDAO,193.85,0.22,18484826.450636305,636165704.1563479
MONKEE,2.572e-11,0.0,18484826.450636305,636165704.1563479
Monkex,0.09735,0.0,68460.0,636165704.1563479
Monkey,1.215e-09,-2.12,21.0,636165704.1563479
Monkey,1.739e-09,-2.11,18484826.450636305,636165704.1563479
Monkey Inu,1.891e-06,0.0,18484826.450636305,636165704.1563479
Monkey King,2.817e-05,0.0,33221.0,636165704.1563479
Monkey Peepo,0.001384,2.24,997.0,636165704.1563479
Monkey Token,2.285e-12,0.0,18484826.450636305,636165704.1563479
Monkey Token V2,7.168e-08,0.0,681972.0,636165704.1563479
monkeyhaircut,0.01009,25.77,12.0,636165704.1563479
Monkeys,6.663e-07,1.45,18484826.450636305,636165704.1563479
Monkeys Token,4.684e-07,0.0,791.0,636165704.1563479
monkeywifhat,3.987e-05,13.8,18484826.450636305,636165704.1563479
MONKI NETWORK,5.76e-08,0.0,17874.0,636165704.1563479
Monku,0.0001128,17.07,18484826.450636305,636165704.1563479
MONNFTS,2.901e-05,0.0,102.0,636165704.1563479
MONNOS,0.0002642,8.07,18484826.450636305,636165704.1563479
MonoLend,3.777e-05,0.0,809.0,636165704.1563479
MonoMoney,0.008437,-4.75,18484826.450636305,636165704.1563479
Mononoke Inu,1.016e-12,-0.57,18484826.450636305,636165704.1563479
Monopolon,4.103e-05,0.0,18484826.450636305,636165704.1563479
Monopoly Finance Layer 3,0.001372,0.0,18484826.450636305,636165704.1563479
Monopoly Layer2 DUO,0.003361,0.0,18484826.450636305,636165704.1563479
Monopoly Meta,4.416e-09,0.0,2232.0,636165704.1563479
Monopoly Millionaire Control,0.02419,2.08,18484826.450636305,636165704.1563479
Monopoly Millionaire Game,0.001751,0.0,126369.0,636165704.1563479
MonoX Protocol,0.008101,-4.72,8087.0,636165704.1563479
Monsoon Finance,0.000569,2.04,11.0,636165704.1563479
Monsta Infinite,0.0001024,0.37,18484826.450636305,636165704.1563479
Monsta XRP,0.0005438,0.0,18484826.450636305,636165704.1563479
MonstaVerse,1.207e-10,0.0,5.0,636165704.1563479
Monster,0.02011,-0.82,18484826.450636305,636165704.1563479
Monster Adventure Token,0.008895,0.0,18484826.450636305,636165704.1563479
Monster Ball,3.251e-06,0.0,18484826.450636305,636165704.1563479
Monster Battle,0.0001631,0.0,15022.0,636165704.1563479
Monster Galaxy,0.00239,3.74,18484826.450636305,636165704.1563479
Monster of God,0.0001439,0.0,18484826.450636305,636165704.1563479
Monster Saga,0.0002678,0.0,18484826.450636305,636165704.1563479
Monster Slayer,0.001298,0.0,18484826.450636305,636165704.1563479
Monster Slayer Cash,0.02579,0.0,18484826.450636305,636165704.1563479
Monster Slayer Share,1.22,0.0,18484826.450636305,636165704.1563479
MonsterQuest,0.0005299,0.0,4.0,636165704.1563479
Monsterra NFT Game,0.001479,-4.18,18.0,636165704.1563479
Monsters Clan,0.006562,-0.16,92.0,636165704.1563479
Monstock,0.0002487,-2.77,52202.0,636165704.1563479
Montage Token,0.0001319,5.75,18484826.450636305,636165704.1563479
Monte,0.112,0.0,18484826.450636305,636165704.1563479
Monverse,0.001433,0.0,1300000.0,636165704.1563479
MooCat,0.002817,-19.28,18484826.450636305,636165704.1563479
MOOI Network,0.03902,0.0,18484826.450636305,636165704.1563479
Moola,0.01002,0.0,21.0,636165704.1563479
Moola Celo,0.808,-2.11,2599.0,636165704.1563479
Moola Celo EUR,1.08,-0.44,7671.0,636165704.1563479
Moola Celo USD,0.9993,0.01,18484826.450636305,636165704.1563479
Moomonster,0.0005528,-0.01,18484826.450636305,636165704.1563479
Moon,6.035e-06,0.0,18484826.450636305,636165704.1563479
MOON,6.694e-13,0.0,432466.0,636165704.1563479
Moon App,0.007225,14.7,1791.0,636165704.1563479
Moon Base,0.0007297,5.06,12349.0,636165704.1563479
Moon Bay,0.1087,-3.31,68.0,636165704.1563479
MOON CAT,7.81e-14,2.72,18484826.450636305,636165704.1563479
MOON COIN,6.12e-14,0.0,55.0,636165704.1563479
MOON DOGE,3.81e-14,12.35,1098.0,636165704.1563479
MOON INU,1.748e-09,4.86,18484826.450636305,636165704.1563479
Moon Light Night,0.00447,0.0,18484826.450636305,636165704.1563479
Moon Moose,6.865e-06,0.0,18484826.450636305,636165704.1563479
MOON PEPE,6.013e-08,0.0,31849.0,636165704.1563479
Moon Rabbit,2.96e-06,-5.67,18484826.450636305,636165704.1563479
Moon Robots,0.0001225,0.0,18484826.450636305,636165704.1563479
Moon Rocket Coin,0.0008825,0.0,18484826.450636305,636165704.1563479
Moon Sack,5.211e-08,0.0,18484826.450636305,636165704.1563479
Moon Stop,4.553e-05,0.0,18484826.450636305,636165704.1563479
MOON(Ordinals),0.01811,0.0,18484826.450636305,636165704.1563479
Moonarch.app,0.006148,0.0,18484826.450636305,636165704.1563479
Moonbase,0.01416,0.0,18484826.450636305,636165704.1563479
MoonBear.finance,3.078e-07,0.0,18484826.450636305,636165704.1563479
Moonbet,2.239e-06,0.0,18484826.450636305,636165704.1563479
Moonbird,0.003589,0.0,18484826.450636305,636165704.1563479
MOONBIRDS FINANCE,7.914e-09,0.0,18484826.450636305,636165704.1563479
Moonbitrum,2.766e-05,0.0,1348.0,636165704.1563479
MoonBot,0.522,-3.31,18484826.450636305,636165704.1563479
MoonBoy,4.77e-09,0.0,18484826.450636305,636165704.1563479
MoonClimb,0.008098,0.0,18484826.450636305,636165704.1563479
MoonCoin,0.0005009,0.0,18484826.450636305,636165704.1563479
MoonDAO,4.202e-10,0.0,18484826.450636305,636165704.1563479
MoonDao,1.25e-05,0.0,18484826.450636305,636165704.1563479
Moonday Finance,42.18,0.0,18484826.450636305,636165704.1563479
Mooner,0.00239,0.0,26346.0,636165704.1563479
Mooney,0.0004254,1.17,18484826.450636305,636165704.1563479
MOONEYE,6.398e-08,0.0,18484826.450636305,636165704.1563479
Moonfarm Finance,0.0006375,0.0,18484826.450636305,636165704.1563479
MoonForce,0.0001319,0.0,18484826.450636305,636165704.1563479
MOONGAME,1.9e-05,0.0,18484826.450636305,636165704.1563479
MoonGirl,6.353e-08,0.0,18484826.450636305,636165704.1563479
Mooni DeFi,1.12e-10,0.0,0.1424,636165704.1563479
Moonie NFT,1.483e-06,-25.0,18484826.450636305,636165704.1563479
Moonions,5.001e-08,24.99,18484826.450636305,636165704.1563479
MoonJuice,9.106e-13,0.0,18484826.450636305,636165704.1563479
Moonkafe Finance,1.73,0.0,416.0,636165704.1563479
MoonKize,3.871e-05,1.6,18484826.450636305,636165704.1563479
Moonknight Token,4.566e-06,0.0,6.0,636165704.1563479
MoonLift Protocol,4.971e-07,-0.02,18484826.450636305,636165704.1563479
Moonlight,0.02034,0.0,37302.0,636165704.1563479
Moonlight Token,8.826e-09,-2.89,18484826.450636305,636165704.1563479
MOONMAN,2.342e-06,0.0,116.0,636165704.1563479
MoonMoon,9.913e-10,0.0,18484826.450636305,636165704.1563479
MoonPaw,0.0007037,0.0,18484826.450636305,636165704.1563479
MoonPirate,4.086e-12,0.0,18484826.450636305,636165704.1563479
Moonpoly,3.528e-07,0.0,146.0,636165704.1563479
Moonpot,0.006112,0.07,18484826.450636305,636165704.1563479
MoonPot Finance,0.000342,0.0,18484826.450636305,636165704.1563479
Moonprinter,6.567e-10,0.0,18484826.450636305,636165704.1563479
MoonPump,0.0,0.0,18484826.450636305,636165704.1563479
MoonRabbit,1.31e-12,0.0,18484826.450636305,636165704.1563479
MoonRaise,8.398e-05,0.0,18484826.450636305,636165704.1563479
MoonRise,2.323e-10,0.0,153.0,636165704.1563479
MoonRock,0.0003006,0.0,18484826.450636305,636165704.1563479
MoonRock V2,0.0005554,0.0,35667.0,636165704.1563479
Moonsama,0.01384,-2.43,18484826.450636305,636165704.1563479
MoonsDust,0.03154,0.0,18484826.450636305,636165704.1563479
Moonseer,3.493e-08,0.0,6.0,636165704.1563479
Moonseer (BSC),6.363e-09,9.64,18484826.450636305,636165704.1563479
MoonShine,2.387e-08,0.0,18484826.450636305,636165704.1563479
Moonshot,1.165e-10,0.0,18484826.450636305,636165704.1563479
Moonshot Mission,0.5433,0.0,18484826.450636305,636165704.1563479
Moonshots Farm,0.01217,0.0,114.0,636165704.1563479
MoonStar,1.569e-09,-0.44,18484826.450636305,636165704.1563479
Moontography,0.3226,0.0,18484826.450636305,636165704.1563479
MoonToken,3.234e-09,0.0,18484826.450636305,636165704.1563479
Moontopipa,1.211e-05,0.0,18484826.450636305,636165704.1563479
MoonTrust,0.001558,0.0,18484826.450636305,636165704.1563479
MoonTrustBSC,2.106e-07,0.0,18484826.450636305,636165704.1563479
MoonVerseAI,6.381e-06,0.0,18484826.450636305,636165704.1563479
MoonWay,1.504e-11,0.0,18484826.450636305,636165704.1563479
MoonwayV2,5.662e-12,0.0,18484826.450636305,636165704.1563479
MoonX,0.0004556,0.0,774.0,636165704.1563479
Moove Protocol,0.01962,0.07,18484826.450636305,636165704.1563479
Moovy,0.07225,0.0,18484826.450636305,636165704.1563479
Moox,2.3e-05,0.0,11.0,636165704.1563479
Moox Protocol V2,0.003115,2.08,18484826.450636305,636165704.1563479
Mope Mobsters,1.728e-06,0.0,18484826.450636305,636165704.1563479
Mops,5.341e-08,0.0,18484826.450636305,636165704.1563479
MOR,0.9827,0.0,18484826.450636305,636165704.1563479
Morality,0.02987,0.0,18484826.450636305,636165704.1563479
Morcilla War,0.0006456,0.0,18484826.450636305,636165704.1563479
More Coin,0.0003809,0.0,18484826.450636305,636165704.1563479
MOREAL,0.252,0.0,8.0,636165704.1563479
Moremoney USD,1.02,3.82,17956.0,636165704.1563479
Morfey,9.362e-06,11.59,18484826.450636305,636165704.1563479
Morie INU,7.551e-07,0.0,27137.0,636165704.1563479
MOROS NET,0.002358,8.53,46453.0,636165704.1563479
Morpher,0.02685,-0.69,160079.0,636165704.1563479
Morpheus Labs,0.003407,-3.63,24.0,636165704.1563479
Morpheus Token,0.06841,-0.22,18484826.450636305,636165704.1563479
Morphie Network,7.165e-07,0.0,1457.0,636165704.1563479
Morpho Network,0.001813,0.0,18484826.450636305,636165704.1563479
Morphswap,0.0002413,0.0,18484826.450636305,636165704.1563479
Morse,0.1021,-0.02,18484826.450636305,636165704.1563479
MORTAL KOMBAT 11,6.355e-09,0.0,18484826.450636305,636165704.1563479
Mortal Wars,0.004296,0.0,18484826.450636305,636165704.1563479
Morty,4.036e-11,0.0,18484826.450636305,636165704.1563479
MortyPad,2.178e-11,0.0,18484826.450636305,636165704.1563479
Moses Coin,0.0,0.0,18484826.450636305,636165704.1563479
MosesCoin,8.468e-08,0.0,18484826.450636305,636165704.1563479
Moshiheads,0.000186,0.0,18484826.450636305,636165704.1563479
moSOLID,0.3217,0.0,11312.0,636165704.1563479
Moss Carbon Credit,0.7754,5.7,18484826.450636305,636165704.1563479
Moss Governance Token,0.02411,0.0,18484826.450636305,636165704.1563479
Most Expensive Token Aped,9790.7,0.0,9190.0,636165704.1563479
MOST Global,0.545,-4.03,68924.0,636165704.1563479
MOST Global,0.9866,0.27,18484826.450636305,636165704.1563479
MosterIsland,0.003754,0.0,18484826.450636305,636165704.1563479
Motel Crypto,1.945e-06,0.0,80710000.0,636165704.1563479
Mother of Memes,2.114e-11,2.15,18484826.450636305,636165704.1563479
MOTHEREARTH,1.01e-06,0.0,18484826.450636305,636165704.1563479
MotionWreck Games,4.998e-06,0.0,18484826.450636305,636165704.1563479
MOTIV Protocol,4.001e-05,0.0,20974.0,636165704.1563479
MOTO DOG,0.000115,-13.95,18484826.450636305,636165704.1563479
Motocoin,0.002127,-0.09,18484826.450636305,636165704.1563479
MotoDrace,1.11e-05,0.0,18484826.450636305,636165704.1563479
Mound Token,0.02681,0.0,106329.0,636165704.1563479
Mountain Protocol,0.9989,0.07,18484826.450636305,636165704.1563479
Mountain Sea World,3.793e-05,0.0,18484826.450636305,636165704.1563479
Mouse Coin,6.044e-06,0.0,18484826.450636305,636165704.1563479
Mouse Haunt Token,0.01109,0.0,817.0,636165704.1563479
mouse in a cats world,1.217e-06,0.05,140247.0,636165704.1563479
mouse in pasta,0.0002897,-4.46,18484826.450636305,636165704.1563479
Mouseworm,0.0002958,0.0,18484826.450636305,636165704.1563479
Move Dollar,60.79,0.0,18484826.450636305,636165704.1563479
MOVE Network,7.281e-05,0.0,6399.0,636165704.1563479
MoveApp,0.001945,4.69,18484826.450636305,636165704.1563479
MoveCash,0.005413,0.0,18484826.450636305,636165704.1563479
MOVEI COIN,2.294e-08,0.0,18484826.450636305,636165704.1563479
MoveMoon,9.876e-05,0.0,18484826.450636305,636165704.1563479
Mover,0.0127,0.0,18484826.450636305,636165704.1563479
MoveRich,0.003,0.0,18484826.450636305,636165704.1563479
MoveX,1.162e-05,0.0,18484826.450636305,636165704.1563479
Movey Token,0.00677,0.0,18484826.450636305,636165704.1563479
MovingOn Finance,0.00203,0.0,18484826.450636305,636165704.1563479
Movn,0.009044,0.0,18484826.450636305,636165704.1563479
MoX,740.09,0.0,37.0,636165704.1563479
Moxy,0.0023,-13.24,18484826.450636305,636165704.1563479
Mozart Finance,0.0003794,0.0,18484826.450636305,636165704.1563479
Mozik,0.0009301,0.0,18484826.450636305,636165704.1563479
MP3,0.004276,0.0,18484826.450636305,636165704.1563479
MP4,0.002019,0.0,107902.0,636165704.1563479
MPRO Lab,0.1194,-0.29,18484826.450636305,636165704.1563479
MPX,0.0455,0.0,18484826.450636305,636165704.1563479
Mr Bean Inu,9.723e-12,0.0,18484826.450636305,636165704.1563479
MR BOB COIN,6.784e-06,0.0,18484826.450636305,636165704.1563479
Mr Burns,1.63e-14,0.0,18484826.450636305,636165704.1563479
Mr F was here,0.1394,0.0,18484826.450636305,636165704.1563479
MR F Was Here,1.763e-10,0.0,18484826.450636305,636165704.1563479
Mr Incredible,3.565e-08,0.0,18484826.450636305,636165704.1563479
Mr Pepe,8.946e-11,0.0,18484826.450636305,636165704.1563479
Mr Potato Token,8.422e-11,0.0,18484826.450636305,636165704.1563479
Mr X,0.008889,0.0,18484826.450636305,636165704.1563479
Mr. Burns Monty,4.597e-13,0.0,18484826.450636305,636165704.1563479
Mr. Hankey,0.0001528,0.0,18484826.450636305,636165704.1563479
Mr. Narco,9.17e-11,0.0,18484826.450636305,636165704.1563479
Mr.FOX TOKEN,0.03424,0.0,18484826.450636305,636165704.1563479
MR.GREEN,5.426e-05,0.0,18484826.450636305,636165704.1563479
MrBased,1.439e-06,4.05,210118.0,636165704.1563479
MRHB DeFi,0.0007363,0.45,18484826.450636305,636165704.1563479
Mrs Cheems,2.889e-08,0.0,18484826.450636305,636165704.1563479
Mrs Floki,2.01e-11,0.0,18484826.450636305,636165704.1563479
Mrs Pepe,5.835e-11,0.0,18484826.450636305,636165704.1563479
Ms Dory,1.843e-13,0.0,18484826.450636305,636165704.1563479
MSD,0.01505,0.0,2643.0,636165704.1563479
MsgSender,0.05427,0.53,10070000.0,636165704.1563479
MSQUARE GLOBAL,16.56,17.36,18484826.450636305,636165704.1563479
MStation,0.000208,0.0,18484826.450636305,636165704.1563479
MT Token,3.934e-05,0.0,2.0,636165704.1563479
MTG Token,0.0003095,-0.01,106262.0,636165704.1563479
MTH Network,0.8583,-0.49,18484826.450636305,636165704.1563479
MTI Finance,0.0001001,0.0,18484826.450636305,636165704.1563479
